month,borough,trip_type,route_id,period,total_operating_time,total_mileage,average_speed
2020-06,Bronx,SBS,BX41-SBS,Off-Peak,4274674,40103492.4,9.381649314
2020-06,Bronx,SBS,BX41-SBS,Peak,2332838,22037814,9.446782846
2020-06,Bronx,SBS,BX6-SBS,Off-Peak,5057474,40516621.2,8.011236677
2020-06,Bronx,SBS,BX6-SBS,Peak,2670353,20287450.8,7.597291744
2020-07,Bronx,SBS,BX12-SBS,Off-Peak,11078440,107959957.2,9.745050494
2020-07,Bronx,SBS,BX12-SBS,Peak,5314355,51376860,9.667562668
2020-07,Bronx,SBS,BX41-SBS,Off-Peak,4714101,42937369.2,9.108283679
2020-07,Bronx,SBS,BX41-SBS,Peak,2494782,22659426,9.08272787
2020-07,Bronx,SBS,BX6-SBS,Off-Peak,5005721,39196656,7.830371689
2020-07,Bronx,SBS,BX6-SBS,Peak,2721091,19883469.6,7.307168191
2020-08,Bronx,SBS,BX12-SBS,Off-Peak,10382188,100960333.2,9.724379216
2020-08,Bronx,SBS,BX12-SBS,Peak,5059661,49095504,9.703318859
2020-08,Bronx,SBS,BX41-SBS,Off-Peak,4595695,41598543.6,9.0516328
2020-08,Bronx,SBS,BX41-SBS,Peak,2444125,21939451.2,8.976403089
2020-08,Bronx,SBS,BX6-SBS,Off-Peak,4573541,35197970.4,7.695999752
2020-08,Bronx,SBS,BX6-SBS,Peak,2585476,18851706,7.291386963
2020-09,Bronx,SBS,BX12-SBS,Off-Peak,10312349,100504126.8,9.745997425
2020-09,Bronx,SBS,BX12-SBS,Peak,5433125,50851738.8,9.359574609
2020-09,Bronx,SBS,BX41-SBS,Off-Peak,4450456,40280389.2,9.050845397
2020-09,Bronx,SBS,BX41-SBS,Peak,2346685,20825629.2,8.874488566
2020-09,Bronx,SBS,BX6-SBS,Off-Peak,4743118,36401500.8,7.674593126
2020-09,Bronx,SBS,BX6-SBS,Peak,2501170,18199710,7.276478608
2020-10,Bronx,SBS,BX12-SBS,Off-Peak,10003316,97925324.4,9.789286313
2020-10,Bronx,SBS,BX12-SBS,Peak,5408013,50629528.8,9.361946578
2020-10,Bronx,SBS,BX41-SBS,Off-Peak,4633992,42760807.2,9.227639409
2020-10,Bronx,SBS,BX41-SBS,Peak,2375694,21264030,8.950660312
