month,borough,trip_type,route_id,period,total_operating_time,total_mileage,average_speed
2020-02,Bronx,LCL/LTD,BX16,Off-Peak,2385165,22051926,9.245450944
2020-02,Bronx,LCL/LTD,BX16,Peak,1423382,11037060,7.754109578
2020-02,Bronx,LCL/LTD,BX17,Off-Peak,5913524,40603514.4,6.866212837
2020-02,Bronx,LCL/LTD,BX17,Peak,3535653,21922214.4,6.200329727
2020-02,Bronx,LCL/LTD,BX19,Off-Peak,11350801,61333887.6,5.40348541
2020-02,Bronx,LCL/LTD,BX19,Peak,4809643,23408895.6,4.867075498
2020-02,Bronx,LCL/LTD,BX2,Off-Peak,8677302,48460266,5.584715848
2020-02,Bronx,LCL/LTD,BX2,Peak,4582228,25025752.8,5.461481358
2020-02,Bronx,LCL/LTD,BX20,Off-Peak,173433,1367017.2,7.882105482
2020-02,Bronx,LCL/LTD,BX20,Peak,679037,4907685.6,7.227420008
2020-02,Bronx,LCL/LTD,BX21,Off-Peak,8967161,61709472,6.881717859
2020-02,Bronx,LCL/LTD,BX21,Peak,4174116,25321651.2,6.066350624
2020-02,Bronx,LCL/LTD,BX22,Off-Peak,6161086,39552937.2,6.419799561
2020-02,Bronx,LCL/LTD,BX22,Peak,3424558,19770969.6,5.773290918
2020-02,Bronx,LCL/LTD,BX23,Off-Peak,2161185,25093094.4,11.61080352
2020-02,Bronx,LCL/LTD,BX23,Peak,2028890,22208328,10.94604833
2020-02,Bronx,LCL/LTD,BX24,Off-Peak,1357743,13245476.4,9.755510726
2020-02,Bronx,LCL/LTD,BX24,Peak,554681,4873176,8.785547008
2020-02,Bronx,LCL/LTD,BX26,Off-Peak,4936363,34768587.6,7.043361195
2020-02,Bronx,LCL/LTD,BX26,Peak,2608237,16749547.2,6.421788818
2020-02,Bronx,LCL/LTD,BX27,Off-Peak,1659477,11747070,7.078778434
2020-02,Bronx,LCL/LTD,BX27,Peak,1103175,7197339.6,6.524204773
2020-02,Bronx,LCL/LTD,BX28,Off-Peak,6327415,45973843.2,7.265817589
2020-02,Bronx,LCL/LTD,BX28,Peak,2537616,15719850,6.194731591
2020-02,Bronx,LCL/LTD,BX29,Off-Peak,1517969,23661619.2,15.58768275
2020-02,Bronx,LCL/LTD,BX29,Peak,805745,11745241.2,14.57687134
2020-02,Bronx,LCL/LTD,BX3,Off-Peak,6255560,46048312.8,7.361181541
2020-02,Bronx,LCL/LTD,BX3,Peak,2980740,18757130.4,6.292776425
2020-02,Bronx,LCL/LTD,BX30,Off-Peak,5773418,42607767.6,7.379990086
2020-02,Bronx,LCL/LTD,BX30,Peak,3078020,21140992.8,6.868374085
2020-02,Bronx,LCL/LTD,BX31,Off-Peak,5992246,47791710,7.975592124
2020-02,Bronx,LCL/LTD,BX31,Peak,3145454,22025412,7.002299827
2020-02,Bronx,LCL/LTD,BX32,Off-Peak,4988332,28619827.2,5.73735413
2020-02,Bronx,LCL/LTD,BX32,Peak,2974098,15481411.2,5.205413944
2020-02,Bronx,LCL/LTD,BX33,Off-Peak,1671618,11663546.4,6.977399382
2020-02,Bronx,LCL/LTD,BX33,Peak,969185,5345175.6,5.515124151
2020-02,Bronx,LCL/LTD,BX34,Off-Peak,2579581,20312406,7.874304393
2020-02,Bronx,LCL/LTD,BX34,Peak,1064754,6992197.2,6.566960256
2020-02,Bronx,LCL/LTD,BX35,Off-Peak,4792518,29519596.8,6.159517147
2020-02,Bronx,LCL/LTD,BX35,Peak,2200086,11300976,5.136606478
2020-02,Bronx,LCL/LTD,BX36,Off-Peak,13130058,79222402.8,6.033667391
2020-02,Bronx,LCL/LTD,BX36,Peak,5730773,32413813.2,5.656097912
2020-02,Bronx,LCL/LTD,BX38,Off-Peak,3345937,23843592,7.126132979
2020-02,Bronx,LCL/LTD,BX38,Peak,1888147,12649647.6,6.699503587
2020-02,Bronx,LCL/LTD,BX39,Off-Peak,7815902,50933354.4,6.516631657
2020-02,Bronx,LCL/LTD,BX39,Peak,3722905,22231533.6,5.971555439
2020-02,Bronx,LCL/LTD,BX4,Off-Peak,2569236,17100882,6.656018365
2020-02,Bronx,LCL/LTD,BX4,Peak,1387599,7867562.4,5.669910687
2020-02,Bronx,LCL/LTD,BX40,Off-Peak,6548559,42864775.2,6.545680538
2020-02,Bronx,LCL/LTD,BX40,Peak,2657335,15608977.2,5.873921504
2020-02,Bronx,LCL/LTD,BX41,Off-Peak,5650369,44544560.4,7.883478123
2020-02,Bronx,LCL/LTD,BX41,Peak,2185049,14852278.8,6.79722917
2020-02,Bronx,LCL/LTD,BX42,Off-Peak,6579531,41933268,6.373291349
2020-02,Bronx,LCL/LTD,BX42,Peak,2725736,15995566.8,5.868347778
2020-02,Bronx,LCL/LTD,BX46,Off-Peak,692107,7330273.2,10.59124268
2020-02,Bronx,LCL/LTD,BX46,Peak,280210,2683983.6,9.57847186
2020-02,Bronx,LCL/LTD,BX4A,Off-Peak,2647516,16442006.4,6.210352043
2020-02,Bronx,LCL/LTD,BX4A,Peak,1530897,8549283.6,5.584493013
2020-02,Bronx,LCL/LTD,BX5,Off-Peak,4954563,43910092.8,8.862556153
2020-02,Bronx,LCL/LTD,BX5,Peak,3093157,24253657.2,7.841068914
2020-02,Bronx,LCL/LTD,BX6,Off-Peak,6464328,46493280,7.19228356
2020-02,Bronx,LCL/LTD,BX6,Peak,2794855,16824016.8,6.019638514
2020-02,Bronx,LCL/LTD,BX7,Off-Peak,5955108,40382348.4,6.781127798
2020-02,Bronx,LCL/LTD,BX7,Peak,3231381,19396371.6,6.002502212
2020-02,Bronx,LCL/LTD,BX8,Off-Peak,5909966,49185446.4,8.322458437
2020-02,Bronx,LCL/LTD,BX8,Peak,3509494,27703576.8,7.893894903
2020-02,Bronx,LCL/LTD,BX9,Off-Peak,12680010,82039658.4,6.469999503
2020-02,Bronx,LCL/LTD,BX9,Peak,5904914,34057368,5.767631501
2020-03,Bronx,LCL/LTD,BX1,Off-Peak,9027284,64181793.6,7.109756777
2020-03,Bronx,LCL/LTD,BX1,Peak,4281785,29820985.2,6.964615271
2020-03,Bronx,LCL/LTD,BX10,Off-Peak,6399212,60398305.2,9.43839729
2020-03,Bronx,LCL/LTD,BX10,Peak,3440585,28822942.8,8.377337807
2020-03,Bronx,LCL/LTD,BX11,Off-Peak,7142255,45643615.2,6.390644859
2020-03,Bronx,LCL/LTD,BX11,Peak,4181473,24022598.4,5.745008613
2020-03,Bronx,LCL/LTD,BX12,Off-Peak,4961784,47677867.2,9.609017079
2020-03,Bronx,LCL/LTD,BX12,Peak,2101798,17524029.6,8.337637394
2020-03,Bronx,LCL/LTD,BX13,Off-Peak,4815237,32634777.6,6.777397997
2020-03,Bronx,LCL/LTD,BX13,Peak,2943758,17912919.6,6.085051692
2020-03,Bronx,LCL/LTD,BX15,Off-Peak,13121593,84835681.2,6.46534923
2020-03,Bronx,LCL/LTD,BX15,Peak,6540409,38505621.6,5.887341541
2020-03,Bronx,LCL/LTD,BX16,Off-Peak,2450687,24243246,9.892428531
2020-03,Bronx,LCL/LTD,BX16,Peak,1402438,12361507.2,8.814298529
2020-03,Bronx,LCL/LTD,BX17,Off-Peak,6321376,45663339.6,7.22363922
2020-03,Bronx,LCL/LTD,BX17,Peak,3568327,23741377.2,6.653363663
2020-03,Bronx,LCL/LTD,BX19,Off-Peak,12350969,68890852.8,5.577769064
2020-03,Bronx,LCL/LTD,BX19,Peak,5523150,28314450,5.126503897
2020-03,Bronx,LCL/LTD,BX2,Off-Peak,8770845,50974808.4,5.811846909
2020-03,Bronx,LCL/LTD,BX2,Peak,4578062,26348155.2,5.755307639
2020-03,Bronx,LCL/LTD,BX20,Off-Peak,167829,1406203.2,8.37878555
2020-03,Bronx,LCL/LTD,BX20,Peak,626455,4965433.2,7.926240831
2020-03,Bronx,LCL/LTD,BX21,Off-Peak,9497376,68433652.8,7.205532644
2020-03,Bronx,LCL/LTD,BX21,Peak,4360083,28539619.2,6.545659612
2020-03,Bronx,LCL/LTD,BX22,Off-Peak,5701585,38096920.8,6.681812303
2020-03,Bronx,LCL/LTD,BX22,Peak,3258614,19849046.4,6.091254257
2020-03,Bronx,LCL/LTD,BX23,Off-Peak,2219601,26593848,11.98136422
2020-03,Bronx,LCL/LTD,BX23,Peak,2216951,25088623.2,11.31672428
2020-03,Bronx,LCL/LTD,BX24,Off-Peak,1388326,13814474.4,9.950454288
2020-03,Bronx,LCL/LTD,BX24,Peak,569265,5211561.6,9.154895523
2020-03,Bronx,LCL/LTD,BX26,Off-Peak,4999251,36604843.2,7.322065485
2020-03,Bronx,LCL/LTD,BX26,Peak,2588186,17611149.6,6.804437394
2020-03,Bronx,LCL/LTD,BX27,Off-Peak,1803711,13376311.2,7.415994691
2020-03,Bronx,LCL/LTD,BX27,Peak,1246656,8710300.8,6.986932081
2020-03,Bronx,LCL/LTD,BX28,Off-Peak,6384279,48933669.6,7.664713525
2020-03,Bronx,LCL/LTD,BX28,Peak,2514629,16679473.2,6.632975759
2020-03,Bronx,LCL/LTD,BX29,Off-Peak,1541454,24293214,15.75993445
2020-03,Bronx,LCL/LTD,BX29,Peak,765144,11499285.6,15.02891691
2020-03,Bronx,LCL/LTD,BX3,Off-Peak,6515485,51774717.6,7.946410375
2020-03,Bronx,LCL/LTD,BX3,Peak,3180113,22496868,7.074235412
2020-03,Bronx,LCL/LTD,BX30,Off-Peak,5803471,45063842.4,7.76498106
2020-03,Bronx,LCL/LTD,BX30,Peak,3221679,23800118.4,7.38748907
2020-03,Bronx,LCL/LTD,BX31,Off-Peak,6080397,50973811.2,8.38330313
2020-03,Bronx,LCL/LTD,BX31,Peak,3165143,24114672,7.618825437
2020-03,Bronx,LCL/LTD,BX32,Off-Peak,4758626,28862344.8,6.065268588
2020-03,Bronx,LCL/LTD,BX32,Peak,2839620,16144830,5.68556004
2020-03,Bronx,LCL/LTD,BX33,Off-Peak,1690219,12499552.8,7.395226772
2020-03,Bronx,LCL/LTD,BX33,Peak,956640,5757922.8,6.018902408
2020-03,Bronx,LCL/LTD,BX34,Off-Peak,2543652,21453015.6,8.433942851
2020-03,Bronx,LCL/LTD,BX34,Peak,1157446,8558067.6,7.393923863
2020-03,Bronx,LCL/LTD,BX35,Off-Peak,5033760,33092323.2,6.574076476
2020-03,Bronx,LCL/LTD,BX35,Peak,2480693,14262163.2,5.749265709
2020-03,Bronx,LCL/LTD,BX36,Off-Peak,13897030,88607001.6,6.375966779
2020-03,Bronx,LCL/LTD,BX36,Peak,6985041,42722971.2,6.116352245
2020-03,Bronx,LCL/LTD,BX38,Off-Peak,3369104,25081873.2,7.444671699
2020-03,Bronx,LCL/LTD,BX38,Peak,1879474,13305157.2,7.079191944
2020-03,Bronx,LCL/LTD,BX39,Off-Peak,8129496,55206993.6,6.790949107
2020-03,Bronx,LCL/LTD,BX39,Peak,4028510,25261239.6,6.270616084
2020-03,Bronx,LCL/LTD,BX4,Off-Peak,2629136,18124182,6.893588616
2020-03,Bronx,LCL/LTD,BX4,Peak,1438551,8899707.6,6.186577744
2020-03,Bronx,LCL/LTD,BX40,Off-Peak,6398198,43496632.8,6.798263011
2020-03,Bronx,LCL/LTD,BX40,Peak,2693385,16427970,6.099376807
2020-03,Bronx,LCL/LTD,BX41,Off-Peak,5684272,46883394,8.2479153
2020-03,Bronx,LCL/LTD,BX41,Peak,2223115,16337822.4,7.349067592
2020-03,Bronx,LCL/LTD,BX42,Off-Peak,6552816,43487467.2,6.636454801
2020-03,Bronx,LCL/LTD,BX42,Peak,2649713,16293412.8,6.149123622
2020-03,Bronx,LCL/LTD,BX46,Off-Peak,736136,7826932.8,10.63245487
2020-03,Bronx,LCL/LTD,BX46,Peak,270500,2785719.6,10.29840887
2020-03,Bronx,LCL/LTD,BX4A,Off-Peak,2678036,17512873.2,6.53944652
2020-03,Bronx,LCL/LTD,BX4A,Peak,1583638,9603846,6.064420025
2020-03,Bronx,LCL/LTD,BX5,Off-Peak,5099304,47515521.6,9.31804058
2020-03,Bronx,LCL/LTD,BX5,Peak,3119165,26472394.8,8.487013287
2020-03,Bronx,LCL/LTD,BX6,Off-Peak,6394992,47569820.4,7.438605146
2020-03,Bronx,LCL/LTD,BX6,Peak,2860895,18374065.2,6.422488487
2020-03,Bronx,LCL/LTD,BX7,Off-Peak,6203872,45463892.4,7.328309224
2020-03,Bronx,LCL/LTD,BX7,Peak,3280281,21437823.6,6.53536194
2020-03,Bronx,LCL/LTD,BX8,Off-Peak,5640331,47522523.6,8.425484887
2020-03,Bronx,LCL/LTD,BX8,Peak,3477423,28065416.4,8.070751358
2020-03,Bronx,LCL/LTD,BX9,Off-Peak,12809497,85880710.8,6.704456139
2020-03,Bronx,LCL/LTD,BX9,Peak,6194668,37718280,6.088829942
2020-04,Bronx,LCL/LTD,BX1,Off-Peak,5312043,41011682.4,7.720510244
2020-04,Bronx,LCL/LTD,BX1,Peak,2228843,17160267.6,7.699181863
2020-04,Bronx,LCL/LTD,BX10,Off-Peak,3867992,41281232.4,10.67252269
2020-04,Bronx,LCL/LTD,BX10,Peak,1466781,14472914.4,9.867126994
2020-04,Bronx,LCL/LTD,BX11,Off-Peak,6238432,44489304,7.131488169
2020-04,Bronx,LCL/LTD,BX11,Peak,2582411,17208302.4,6.663657489
2020-04,Bronx,LCL/LTD,BX12,Off-Peak,4035524,44481783.6,11.02255459
2020-04,Bronx,LCL/LTD,BX12,Peak,1389808,14543481.6,10.46438184
2020-04,Bronx,LCL/LTD,BX13,Off-Peak,3351098,24223356,7.228483321
2020-04,Bronx,LCL/LTD,BX13,Peak,1334706,9239320.8,6.922364026
2020-04,Bronx,LCL/LTD,BX15,Off-Peak,10341361,69277618.8,6.699081369
2020-04,Bronx,LCL/LTD,BX15,Peak,4092501,26149680,6.389657571
2020-04,Bronx,LCL/LTD,BX16,Off-Peak,1651155,18370573.2,11.1258926
2020-04,Bronx,LCL/LTD,BX16,Peak,710456,7603308,10.7020111
2020-04,Bronx,LCL/LTD,BX17,Off-Peak,4896053,39764491.2,8.121744434
2020-04,Bronx,LCL/LTD,BX17,Peak,2053626,16225401.6,7.90085517
2020-04,Bronx,LCL/LTD,BX19,Off-Peak,11148451,67320903.6,6.038588105
2020-04,Bronx,LCL/LTD,BX19,Peak,4522778,26360625.6,5.82841466
2020-04,Bronx,LCL/LTD,BX2,Off-Peak,4549010,29565374.4,6.499298617
2020-04,Bronx,LCL/LTD,BX2,Peak,2144512,13963593.6,6.511315208
2020-04,Bronx,LCL/LTD,BX21,Off-Peak,7174686,58181212.8,8.109234718
2020-04,Bronx,LCL/LTD,BX21,Peak,2837121,22003642.8,7.755623676
2020-04,Bronx,LCL/LTD,BX22,Off-Peak,3478343,26482212,7.613456177
2020-04,Bronx,LCL/LTD,BX22,Peak,1426047,10342342.8,7.252455775
2020-04,Bronx,LCL/LTD,BX23,Off-Peak,1535475,18946130.4,12.33893772
2020-04,Bronx,LCL/LTD,BX23,Peak,1253380,14881428,11.87303771
2020-04,Bronx,LCL/LTD,BX24,Off-Peak,1216621,12972009.6,10.6623259
2020-04,Bronx,LCL/LTD,BX24,Peak,432603,4577580,10.58148002
2020-04,Bronx,LCL/LTD,BX26,Off-Peak,3168265,25110712.8,7.925698387
2020-04,Bronx,LCL/LTD,BX26,Peak,1285843,10172995.2,7.911537567
2020-04,Bronx,LCL/LTD,BX27,Off-Peak,1447839,11582654.4,7.999960217
2020-04,Bronx,LCL/LTD,BX27,Peak,606000,4770576,7.872237624
2020-04,Bronx,LCL/LTD,BX28,Off-Peak,4834127,40536349.2,8.38545392
2020-04,Bronx,LCL/LTD,BX28,Peak,1792951,13491813.6,7.524920424
2020-04,Bronx,LCL/LTD,BX29,Off-Peak,1448607,23333079.6,16.10725311
2020-04,Bronx,LCL/LTD,BX29,Peak,494030,7470262.8,15.12107119
2020-04,Bronx,LCL/LTD,BX3,Off-Peak,5276964,45037612.8,8.534758395
2020-04,Bronx,LCL/LTD,BX3,Peak,2351638,19382619.6,8.24217826
2020-04,Bronx,LCL/LTD,BX30,Off-Peak,3954399,32694602.4,8.267906805
2020-04,Bronx,LCL/LTD,BX30,Peak,1814978,15033128.4,8.28281577
2020-04,Bronx,LCL/LTD,BX31,Off-Peak,3795739,35171614.8,9.266078305
2020-04,Bronx,LCL/LTD,BX31,Peak,1723730,15278965.2,8.863897014
2020-04,Bronx,LCL/LTD,BX32,Off-Peak,2451570,17465745.6,7.124310381
2020-04,Bronx,LCL/LTD,BX32,Peak,1130872,7886095.2,6.973464017
2020-04,Bronx,LCL/LTD,BX33,Off-Peak,964416,8034897.6,8.331360741
2020-04,Bronx,LCL/LTD,BX33,Peak,490623,3883906.8,7.916275429
2020-04,Bronx,LCL/LTD,BX34,Off-Peak,1489635,13941723.6,9.359154155
2020-04,Bronx,LCL/LTD,BX34,Peak,630288,5608119.6,8.897709618
2020-04,Bronx,LCL/LTD,BX35,Off-Peak,4637621,33781276.8,7.2841823
2020-04,Bronx,LCL/LTD,BX35,Peak,2131489,14666342.4,6.880796664
2020-04,Bronx,LCL/LTD,BX36,Off-Peak,11967925,83054466,6.939754887
2020-04,Bronx,LCL/LTD,BX36,Peak,4847394,32727034.8,6.751469924
2020-04,Bronx,LCL/LTD,BX38,Off-Peak,2162656,17653082.4,8.162686252
2020-04,Bronx,LCL/LTD,BX38,Peak,898977,7251105.6,8.065952299
2020-04,Bronx,LCL/LTD,BX39,Off-Peak,6507926,48263842.8,7.416163429
2020-04,Bronx,LCL/LTD,BX39,Peak,2752637,19673107.2,7.147003837
2020-04,Bronx,LCL/LTD,BX4,Off-Peak,2543576,18887169.6,7.42543946
2020-04,Bronx,LCL/LTD,BX4,Peak,978379,6825189.6,6.976018087
2020-04,Bronx,LCL/LTD,BX40,Off-Peak,4403914,33912594,7.700557731
2020-04,Bronx,LCL/LTD,BX40,Peak,1462909,10556136,7.215852797
2020-04,Bronx,LCL/LTD,BX41,Off-Peak,5254330,45817668,8.719982947
2020-04,Bronx,LCL/LTD,BX41,Peak,1938021,16085221.2,8.299817804
2020-04,Bronx,LCL/LTD,BX42,Off-Peak,4007225,29159578.8,7.276751068
2020-04,Bronx,LCL/LTD,BX42,Peak,1540158,11121865.2,7.221249508
2020-04,Bronx,LCL/LTD,BX46,Off-Peak,562805,6360217.2,11.30092519
2020-04,Bronx,LCL/LTD,BX46,Peak,153103,1693450.8,11.06085968
2020-04,Bronx,LCL/LTD,BX4A,Off-Peak,2105632,14771397.6,7.0151848
2020-04,Bronx,LCL/LTD,BX4A,Peak,1035447,7435292.4,7.180756137
2020-04,Bronx,LCL/LTD,BX5,Off-Peak,4598618,49845049.2,10.83913671
2020-04,Bronx,LCL/LTD,BX5,Peak,1727866,18362962.8,10.62753871
2020-04,Bronx,LCL/LTD,BX6,Off-Peak,5248895,43093807.2,8.210072253
2020-04,Bronx,LCL/LTD,BX6,Peak,1934942,14724813.6,7.609950893
2020-04,Bronx,LCL/LTD,BX7,Off-Peak,4721584,37107154.8,7.859047896
2020-04,Bronx,LCL/LTD,BX7,Peak,1785578,13600580.4,7.616906346
2020-04,Bronx,LCL/LTD,BX8,Off-Peak,2765925,25073157.6,9.065017164
2020-04,Bronx,LCL/LTD,BX8,Peak,1145675,10464105.6,9.133572435
2020-04,Bronx,LCL/LTD,BX9,Off-Peak,8563757,62715402,7.323351422
2020-04,Bronx,LCL/LTD,BX9,Peak,3451840,23666889.6,6.856311301
2020-05,Bronx,LCL/LTD,BX1,Off-Peak,6713071,52186712.4,7.773895494
2020-05,Bronx,LCL/LTD,BX1,Peak,2636112,19579262.4,7.427325698
2020-05,Bronx,LCL/LTD,BX10,Off-Peak,4045350,41622778.8,10.28904268
2020-05,Bronx,LCL/LTD,BX10,Peak,1657078,15686629.2,9.466439842
2020-05,Bronx,LCL/LTD,BX11,Off-Peak,6390072,43189250.4,6.758804971
2020-05,Bronx,LCL/LTD,BX11,Peak,2603873,16544268,6.353715408
2020-05,Bronx,LCL/LTD,BX12,Off-Peak,4009799,43038468,10.73332304
2020-05,Bronx,LCL/LTD,BX12,Peak,1400010,14063796,10.04549682
2020-05,Bronx,LCL/LTD,BX13,Off-Peak,4044448,28938942,7.155226622
2020-05,Bronx,LCL/LTD,BX13,Peak,1738490,11739405.6,6.752644881
2020-05,Bronx,LCL/LTD,BX15,Off-Peak,11777587,77952855.6,6.618745894
2020-05,Bronx,LCL/LTD,BX15,Peak,4676228,28968501.6,6.194843707
2020-05,Bronx,LCL/LTD,BX16,Off-Peak,1623265,17585715.6,10.83354572
2020-05,Bronx,LCL/LTD,BX16,Peak,760141,7824049.2,10.29289198
2020-05,Bronx,LCL/LTD,BX17,Off-Peak,4721969,36704538,7.773142517
2020-05,Bronx,LCL/LTD,BX17,Peak,1889381,14225691.6,7.529286893
2020-05,Bronx,LCL/LTD,BX19,Off-Peak,11328728,67897486.8,5.993390149
2020-05,Bronx,LCL/LTD,BX19,Peak,4400213,25165738.8,5.719209229
2020-05,Bronx,LCL/LTD,BX2,Off-Peak,5183999,33419923.2,6.446745688
2020-05,Bronx,LCL/LTD,BX2,Peak,2293499,14721076.8,6.418610516
2020-05,Bronx,LCL/LTD,BX21,Off-Peak,7177131,56949674.4,7.934880163
2020-05,Bronx,LCL/LTD,BX21,Peak,2722631,20234714.4,7.432044372
2020-05,Bronx,LCL/LTD,BX22,Off-Peak,3551600,26400538.8,7.433421219
2020-05,Bronx,LCL/LTD,BX22,Peak,1393090,9887083.2,7.097232196
2020-05,Bronx,LCL/LTD,BX23,Off-Peak,1471081,17778477.6,12.08531522
2020-05,Bronx,LCL/LTD,BX23,Peak,690790,7987428,11.5627441
2020-05,Bronx,LCL/LTD,BX24,Off-Peak,1384546,14614041.6,10.55511453
2020-05,Bronx,LCL/LTD,BX24,Peak,425453,4498804.8,10.57415226
2020-05,Bronx,LCL/LTD,BX26,Off-Peak,3364878,26241192,7.798556738
2020-05,Bronx,LCL/LTD,BX26,Peak,1472899,11351469.6,7.706889339
2020-05,Bronx,LCL/LTD,BX27,Off-Peak,1459707,11371899.6,7.790535772
2020-05,Bronx,LCL/LTD,BX27,Peak,612732,4675615.2,7.630767122
2020-05,Bronx,LCL/LTD,BX28,Off-Peak,5375050,44577633.6,8.29343608
2020-05,Bronx,LCL/LTD,BX28,Peak,1831717,13454337.6,7.3452054
2020-05,Bronx,LCL/LTD,BX29,Off-Peak,1439562,21889922.4,15.20596015
2020-05,Bronx,LCL/LTD,BX29,Peak,477892,6880262.4,14.3971073
2020-05,Bronx,LCL/LTD,BX3,Off-Peak,6285972,51772158,8.236142
2020-05,Bronx,LCL/LTD,BX3,Peak,2734097,21498382.8,7.863065136
2020-05,Bronx,LCL/LTD,BX30,Off-Peak,4493648,36536180.4,8.130628033
2020-05,Bronx,LCL/LTD,BX30,Peak,2042153,16466256,8.063184296
2020-05,Bronx,LCL/LTD,BX31,Off-Peak,4007579,36159858,9.02286842
2020-05,Bronx,LCL/LTD,BX31,Peak,1724207,14967331.2,8.680704347
2020-05,Bronx,LCL/LTD,BX32,Off-Peak,2555217,16817151.6,6.581496444
2020-05,Bronx,LCL/LTD,BX32,Peak,1134168,7226906.4,6.371989335
2020-05,Bronx,LCL/LTD,BX33,Off-Peak,977995,7412130,7.578903778
2020-05,Bronx,LCL/LTD,BX33,Peak,474568,3563834.4,7.509639082
2020-05,Bronx,LCL/LTD,BX34,Off-Peak,1689203,15140203.2,8.962927014
2020-05,Bronx,LCL/LTD,BX34,Peak,736234,6117343.2,8.308965899
2020-05,Bronx,LCL/LTD,BX35,Off-Peak,4472548,31256956.8,6.988624113
2020-05,Bronx,LCL/LTD,BX35,Peak,1917676,12670070.4,6.606992213
2020-05,Bronx,LCL/LTD,BX36,Off-Peak,12150704,81906519.6,6.74088675
2020-05,Bronx,LCL/LTD,BX36,Peak,4750722,31137656.4,6.554299831
2020-05,Bronx,LCL/LTD,BX38,Off-Peak,2285845,18491756.4,8.089680796
2020-05,Bronx,LCL/LTD,BX38,Peak,944691,7494458.4,7.933237852
2020-05,Bronx,LCL/LTD,BX39,Off-Peak,7074246,53349843.6,7.541417644
2020-05,Bronx,LCL/LTD,BX39,Peak,2654029,18696618,7.044617071
2020-05,Bronx,LCL/LTD,BX4,Off-Peak,3061171,23244364.8,7.593291848
2020-05,Bronx,LCL/LTD,BX4,Peak,1039750,6872137.2,6.609413032
2020-05,Bronx,LCL/LTD,BX40,Off-Peak,4861529,37704024,7.755589651
2020-05,Bronx,LCL/LTD,BX40,Peak,1588829,11055402,6.958207586
2020-05,Bronx,LCL/LTD,BX41,Off-Peak,5925144,50042952,8.445862582
2020-05,Bronx,LCL/LTD,BX41,Peak,2168661,17349962.4,8.000310975
2020-05,Bronx,LCL/LTD,BX42,Off-Peak,4187364,29883790.8,7.136659435
2020-05,Bronx,LCL/LTD,BX42,Peak,1674130,11886105.6,7.099870142
2020-05,Bronx,LCL/LTD,BX46,Off-Peak,574759,6210237.6,10.8049419
2020-05,Bronx,LCL/LTD,BX46,Peak,159243,1718236.8,10.79003033
2020-05,Bronx,LCL/LTD,BX4A,Off-Peak,2319011,15510441.6,6.688386385
2020-05,Bronx,LCL/LTD,BX4A,Peak,1101238,7407565.2,6.726579722
2020-05,Bronx,LCL/LTD,BX5,Off-Peak,5269180,55863370.8,10.60190975
2020-05,Bronx,LCL/LTD,BX5,Peak,2019354,20903011.2,10.35133572
2020-05,Bronx,LCL/LTD,BX6,Off-Peak,5408632,43506057.6,8.043819139
2020-05,Bronx,LCL/LTD,BX6,Peak,1935701,14508694.8,7.49531813
2020-05,Bronx,LCL/LTD,BX7,Off-Peak,5255698,40008607.2,7.612425067
2020-05,Bronx,LCL/LTD,BX7,Peak,2004012,14846374.8,7.408326297
2020-05,Bronx,LCL/LTD,BX8,Off-Peak,2872742,25412943.6,8.846232485
2020-05,Bronx,LCL/LTD,BX8,Peak,1220036,10955203.2,8.979409788
2020-05,Bronx,LCL/LTD,BX9,Off-Peak,9926663,72107136,7.26398549
2020-05,Bronx,LCL/LTD,BX9,Peak,3930122,26290080,6.689380126
2020-06,Bronx,LCL/LTD,BX1,Off-Peak,9551812,70938759.6,7.426733231
2020-06,Bronx,LCL/LTD,BX1,Peak,4093351,29836062,7.288908769
2020-06,Bronx,LCL/LTD,BX10,Off-Peak,3971772,39106440,9.846093885
2020-06,Bronx,LCL/LTD,BX10,Peak,2149510,19127404.8,8.898495378
2020-06,Bronx,LCL/LTD,BX11,Off-Peak,7712534,47402589.6,6.146175771
2020-06,Bronx,LCL/LTD,BX11,Peak,4531105,26556786,5.860995497
2020-06,Bronx,LCL/LTD,BX12,Off-Peak,4100881,39188484,9.55611343
2020-06,Bronx,LCL/LTD,BX12,Peak,1783586,15716869.2,8.811949186
2020-06,Bronx,LCL/LTD,BX13,Off-Peak,4704421,31996555.2,6.801380064
2020-06,Bronx,LCL/LTD,BX13,Peak,2897439,18110444.4,6.250500666
2020-06,Bronx,LCL/LTD,BX15,Off-Peak,13660318,89950989.6,6.584838625
2020-06,Bronx,LCL/LTD,BX15,Peak,6651364,40912650,6.151016543
2020-06,Bronx,LCL/LTD,BX16,Off-Peak,4471001,44296372.8,9.907484431
2020-06,Bronx,LCL/LTD,BX16,Peak,2799020,25826817.6,9.227092911
2020-06,Bronx,LCL/LTD,BX17,Off-Peak,6349336,45729946.8,7.20231955
2020-06,Bronx,LCL/LTD,BX17,Peak,3826665,26625992.4,6.958014982
2020-06,Bronx,LCL/LTD,BX19,Off-Peak,12261011,67930912.8,5.540400608
2020-06,Bronx,LCL/LTD,BX19,Peak,5334246,27531316.8,5.161238683
2020-06,Bronx,LCL/LTD,BX2,Off-Peak,8844941,53401798.8,6.037552856
2020-06,Bronx,LCL/LTD,BX2,Peak,4658262,28288558.8,6.072771089
