month,borough,trip_type,route_id,period,total_operating_time,total_mileage,average_speed
2018-08,Queens,LCL/LTD,Q103,Off-Peak,1180529,10587618,8.968536986
2018-08,Queens,LCL/LTD,Q103,Peak,956212,8154864,8.528301255
2018-08,Queens,LCL/LTD,Q104,Off-Peak,1196569,7939004.4,6.634807019
2018-08,Queens,LCL/LTD,Q104,Peak,688974,4545536.4,6.597544174
2018-08,Queens,LCL/LTD,Q11,Off-Peak,2728742,31121431.2,11.40504716
2018-08,Queens,LCL/LTD,Q11,Peak,1989228,20367216,10.23875393
2018-08,Queens,LCL/LTD,Q110,Off-Peak,5430293,46977372,8.650982921
2018-08,Queens,LCL/LTD,Q110,Peak,3195177,25713367.2,8.047556426
2018-08,Queens,LCL/LTD,Q111,Off-Peak,9078629,77376420,8.522919044
2018-08,Queens,LCL/LTD,Q111,Peak,4199815,33319454.4,7.933552883
2018-08,Queens,LCL/LTD,Q112,Off-Peak,4056627,27290145.6,6.7272997
2018-08,Queens,LCL/LTD,Q112,Peak,2731636,17875353.6,6.543827069
2018-08,Queens,LCL/LTD,Q113,Off-Peak,3440985,37501423.2,10.89845588
2018-08,Queens,LCL/LTD,Q113,Peak,2029977,20836980,10.26463847
2018-08,Queens,LCL/LTD,Q114,Off-Peak,6428404,66331839.6,10.3185549
2018-08,Queens,LCL/LTD,Q114,Peak,2640988,24863014.8,9.414285411
2018-08,Queens,LCL/LTD,Q12,Off-Peak,3627233,30544966.8,8.421010396
2018-08,Queens,LCL/LTD,Q12,Peak,1555347,11687076,7.514127716
2018-08,Queens,LCL/LTD,Q13,Off-Peak,4246396,38577567.6,9.084778622
2018-08,Queens,LCL/LTD,Q13,Peak,2082410,17611365.6,8.457203721
2018-08,Queens,LCL/LTD,Q13SHTL,Off-Peak,4451,20887.2,4.69269827
2018-08,Queens,LCL/LTD,Q15,Off-Peak,1039858,9532537.2,9.167152823
2018-08,Queens,LCL/LTD,Q15,Peak,639509,5214218.4,8.153471491
2018-08,Queens,LCL/LTD,Q15A,Off-Peak,789510,7133410.8,9.035238059
2018-08,Queens,LCL/LTD,Q15A,Peak,580073,4900208.4,8.447571944
2018-08,Queens,LCL/LTD,Q16,Off-Peak,2247752,25628814,11.40197584
2018-08,Queens,LCL/LTD,Q16,Peak,1409906,14976291.6,10.62219155
2018-08,Queens,LCL/LTD,Q17,Off-Peak,11629694,102148822.8,8.783448885
2018-08,Queens,LCL/LTD,Q17,Peak,6654792,54977803.2,8.26138566
2018-08,Queens,LCL/LTD,Q18,Off-Peak,4587242,31899376.8,6.953933714
2018-08,Queens,LCL/LTD,Q18,Peak,3011224,19718935.2,6.54847836
2018-08,Queens,LCL/LTD,Q19,Off-Peak,2709319,25626852,9.458779863
2018-08,Queens,LCL/LTD,Q19,Peak,1494389,13409874,8.973482808
2018-08,Queens,LCL/LTD,Q2,Off-Peak,4032728,40000723.2,9.919023351
2018-08,Queens,LCL/LTD,Q2,Peak,2023907,18077925.6,8.932191845
2018-08,Queens,LCL/LTD,Q20A,Off-Peak,7319735,55546959.6,7.588657185
2018-08,Queens,LCL/LTD,Q20A,Peak,2985142,20259860.4,6.786900054
2018-08,Queens,LCL/LTD,Q20B,Off-Peak,5265351,40275198,7.649100316
2018-08,Queens,LCL/LTD,Q20B,Peak,2492588,17530311.6,7.032976007
2018-08,Queens,LCL/LTD,Q21,Off-Peak,1546013,16892874,10.92673477
2018-08,Queens,LCL/LTD,Q21,Peak,908841,9051037.2,9.958878616
2018-08,Queens,LCL/LTD,Q22,Off-Peak,5934561,64970856,10.94787904
2018-08,Queens,LCL/LTD,Q22,Peak,2658766,27450565.2,10.32455101
2018-08,Queens,LCL/LTD,Q23,Off-Peak,8294919,57170984.4,6.892289653
2018-08,Queens,LCL/LTD,Q23,Peak,5096655,31192398,6.120170582
2018-08,Queens,LCL/LTD,Q24,Off-Peak,8123113,61577388,7.580515992
2018-08,Queens,LCL/LTD,Q24,Peak,3920233,27000788.4,6.887546837
2018-08,Queens,LCL/LTD,Q25,Off-Peak,9727608,75004113.6,7.710437509
2018-08,Queens,LCL/LTD,Q25,Peak,6744769,48747902.4,7.227512521
2018-08,Queens,LCL/LTD,Q25SHTL,Peak,3589,29404.8,8.193034271
2018-08,Queens,LCL/LTD,Q26,Off-Peak,454763,4027431.6,8.856110985
2018-08,Queens,LCL/LTD,Q26,Peak,802474,6376330.8,7.945840987
2018-08,Queens,LCL/LTD,Q26SHTL,Off-Peak,1611,12178.8,7.559776536
2018-08,Queens,LCL/LTD,Q26SHTL,Peak,1020,11304,11.08235294
2018-08,Queens,LCL/LTD,Q27,Off-Peak,17531235,170328942,9.71574119
2018-08,Queens,LCL/LTD,Q27,Peak,9580899,87858399.6,9.170162382
2018-08,Queens,LCL/LTD,Q27SHTL,Off-Peak,3658,33519.6,9.163367961
2018-08,Queens,LCL/LTD,Q28,Off-Peak,5242790,53862148.8,10.27356594
2018-08,Queens,LCL/LTD,Q28,Peak,2798833,26560612.8,9.489888393
2018-08,Queens,LCL/LTD,Q28SHTL,Off-Peak,8689,66614.4,7.666520888
2018-08,Queens,LCL/LTD,Q29,Off-Peak,2581267,21947947.2,8.502780689
2018-08,Queens,LCL/LTD,Q29,Peak,1546569,11842034.4,7.65697127
2018-08,Queens,LCL/LTD,Q2SHTL,Peak,1507,11113.2,7.374386198
2018-08,Queens,LCL/LTD,Q3,Off-Peak,7939737,81640936.8,10.28257445
2018-08,Queens,LCL/LTD,Q3,Peak,3506387,33093327.6,9.438013431
2018-08,Queens,LCL/LTD,Q30,Off-Peak,6300920,64055952,10.16612685
2018-08,Queens,LCL/LTD,Q30,Peak,3023278,27069033.6,8.953537716
2018-08,Queens,LCL/LTD,Q31,Off-Peak,3810541,35689838.4,9.366081719
2018-08,Queens,LCL/LTD,Q31,Peak,2721510,23543240.4,8.650800622
2018-08,Queens,LCL/LTD,Q31SHTL,Off-Peak,12357,117864,9.538237436
2018-08,Queens,LCL/LTD,Q32,Off-Peak,9466278,58878583.2,6.219824011
2018-08,Queens,LCL/LTD,Q32,Peak,4212843,23440042.8,5.563948811
2018-08,Queens,LCL/LTD,Q33,Off-Peak,3997848,26500680,6.62873626
2018-08,Queens,LCL/LTD,Q33,Peak,1703261,10488870,6.158110824
2018-08,Queens,LCL/LTD,Q34,Off-Peak,5965931,42345262.8,7.097846556
2018-08,Queens,LCL/LTD,Q34,Peak,2496086,17422675.2,6.979997965
2018-08,Queens,LCL/LTD,Q35,Off-Peak,4335047,74298294,17.13898235
2018-08,Queens,LCL/LTD,Q35,Peak,2253759,35048919.6,15.55131653
2018-08,Queens,LCL/LTD,Q36,Off-Peak,5759650,59146934.4,10.269189
2018-08,Queens,LCL/LTD,Q36,Peak,3061245,30058729.2,9.819119084
2018-08,Queens,LCL/LTD,Q36SHTL,Off-Peak,1943,19263.6,9.914359238
2018-08,Queens,LCL/LTD,Q37,Off-Peak,3941761,36809409.6,9.338315946
2018-08,Queens,LCL/LTD,Q37,Peak,2858803,24275635.2,8.491538312
2018-08,Queens,LCL/LTD,Q38,Off-Peak,5093831,44042518.8,8.646246568
2018-08,Queens,LCL/LTD,Q38,Peak,3299194,25774056,7.812228078
2018-08,Queens,LCL/LTD,Q39,Off-Peak,5709437,50485273.2,8.842425829
2018-08,Queens,LCL/LTD,Q39,Peak,3502270,27902419.2,7.966952634
2018-08,Queens,LCL/LTD,Q3SHTL,Off-Peak,5859,59518.8,10.15852535
2018-08,Queens,LCL/LTD,Q4,Off-Peak,5652628,49110613.2,8.688102808
2018-08,Queens,LCL/LTD,Q4,Peak,3047784,23844078,7.823414651
2018-08,Queens,LCL/LTD,Q40,Off-Peak,2818637,22922056.8,8.132319557
2018-08,Queens,LCL/LTD,Q40,Peak,1543884,10982808,7.113752069
2018-08,Queens,LCL/LTD,Q41,Off-Peak,4603233,39563550,8.594731138
2018-08,Queens,LCL/LTD,Q41,Peak,3095018,25619893.2,8.277784879
2018-08,Queens,LCL/LTD,Q42,Off-Peak,766835,7366374,9.606204725
2018-08,Queens,LCL/LTD,Q42,Peak,604961,5371887.6,8.87972547
2018-08,Queens,LCL/LTD,Q43,Off-Peak,8590415,80615473.2,9.38435142
2018-08,Queens,LCL/LTD,Q43,Peak,4275628,39659922,9.275812115
2018-08,Queens,LCL/LTD,Q46,Off-Peak,10340817,128952500.4,12.47024296
2018-08,Queens,LCL/LTD,Q46,Peak,6345298,75812947.2,11.94789389
2018-08,Queens,LCL/LTD,Q46SHTL,Off-Peak,19533,196459.2,10.05780986
2018-08,Queens,LCL/LTD,Q47,Off-Peak,5753500,41995162.8,7.299063666
2018-08,Queens,LCL/LTD,Q47,Peak,3843555,25750915.2,6.699764983
2018-08,Queens,LCL/LTD,Q48,Off-Peak,2709696,32471701.2,11.98352184
2018-08,Queens,LCL/LTD,Q48,Peak,1121575,12276460.8,10.94573328
2018-08,Queens,LCL/LTD,Q48SHTL,Off-Peak,12035,110919.6,9.216418779
2018-08,Queens,LCL/LTD,Q49,Off-Peak,3549331,23698252.8,6.676822421
2018-08,Queens,LCL/LTD,Q49,Peak,2403315,15372457.2,6.396355534
2018-08,Queens,LCL/LTD,Q5,Off-Peak,6849794,58516797.6,8.542855099
2018-08,Queens,LCL/LTD,Q5,Peak,3603544,28203116.4,7.826494251
2018-08,Queens,LCL/LTD,Q50,Off-Peak,4392397,58598402.4,13.34087115
2018-08,Queens,LCL/LTD,Q50,Peak,2181302,28583539.2,13.10388896
2018-08,Queens,LCL/LTD,Q54,Off-Peak,9788879,78998914.8,8.070271867
2018-08,Queens,LCL/LTD,Q54,Peak,4287339,30020436,7.002113899
2018-08,Queens,LCL/LTD,Q55,Off-Peak,4839182,42004558.8,8.680094859
2018-08,Queens,LCL/LTD,Q55,Peak,2794391,20928794.4,7.489572647
2018-08,Queens,LCL/LTD,Q56,Off-Peak,5945867,40431024,6.799853411
2018-08,Queens,LCL/LTD,Q56,Peak,2672513,16075296,6.015048757
2018-08,Queens,LCL/LTD,Q58,Off-Peak,20187984,159006124.8,7.876275551
2018-08,Queens,LCL/LTD,Q58,Peak,9890117,70985851.2,7.177453128
2018-08,Queens,LCL/LTD,Q58SHTL,Off-Peak,4517,28155.6,6.233252159
2018-08,Queens,LCL/LTD,Q59,Off-Peak,6506036,49007289.6,7.532588138
2018-08,Queens,LCL/LTD,Q59,Peak,3310860,21433521.6,6.47370218
2018-08,Queens,LCL/LTD,Q6,Off-Peak,3704795,30504268.8,8.233726508
2018-08,Queens,LCL/LTD,Q6,Peak,2034496,15711321.6,7.722463745
2018-08,Queens,LCL/LTD,Q60,Off-Peak,12494230,96709010.4,7.740293752
2018-08,Queens,LCL/LTD,Q60,Peak,5460979,37546128,6.875347442
2018-08,Queens,LCL/LTD,Q64,Off-Peak,3750714,35832139.2,9.553418149
2018-08,Queens,LCL/LTD,Q64,Peak,2580535,22823035.2,8.844303681
2018-08,Queens,LCL/LTD,Q65,Off-Peak,12178762,99017294.4,8.130325102
2018-08,Queens,LCL/LTD,Q65,Peak,7973658,61431274.8,7.70427761
2018-08,Queens,LCL/LTD,Q65SHTL,Off-Peak,3883,31730.4,8.171619882
2018-08,Queens,LCL/LTD,Q66,Off-Peak,10483310,81853387.2,7.807971643
2018-08,Queens,LCL/LTD,Q66,Peak,5429868,40431567.6,7.446141895
2018-08,Queens,LCL/LTD,Q67,Off-Peak,1846825,18876859.2,10.22124955
2018-08,Queens,LCL/LTD,Q67,Peak,1378936,12646069.2,9.170889149
2018-08,Queens,LCL/LTD,Q69,Off-Peak,5082515,38714155.2,7.617125616
2018-08,Queens,LCL/LTD,Q69,Peak,3864827,27658123.2,7.156367724
2018-08,Queens,LCL/LTD,Q7,Off-Peak,2258333,19904421.6,8.813767323
2018-08,Queens,LCL/LTD,Q7,Peak,1322830,11118848.4,8.40534944
2018-08,Queens,LCL/LTD,Q72,Off-Peak,3895168,26703039.6,6.855426929
2018-08,Queens,LCL/LTD,Q72,Peak,2059870,12907918.8,6.266375451
2018-08,Queens,LCL/LTD,Q76,Off-Peak,4410249,47323144.8,10.73026598
2018-08,Queens,LCL/LTD,Q76,Peak,2512957,26030883.6,10.35866654
2018-08,Queens,LCL/LTD,Q76SHTL,Off-Peak,6511,68860.8,10.57607126
2018-08,Queens,LCL/LTD,Q77,Off-Peak,3536063,30795080.4,8.708860787
2018-08,Queens,LCL/LTD,Q77,Peak,2475031,20405390.4,8.244498917
2018-08,Queens,LCL/LTD,Q7SHTL,Peak,2995,22320,7.452420701
2018-08,Queens,LCL/LTD,Q8,Off-Peak,8210946,63290772,7.708097459
2018-08,Queens,LCL/LTD,Q8,Peak,4446138,31565314.8,7.099490569
2018-08,Queens,LCL/LTD,Q83,Off-Peak,5966435,53865738,9.028127852
2018-08,Queens,LCL/LTD,Q83,Peak,2655480,21271528.8,8.010427041
2018-08,Queens,LCL/LTD,Q84,Off-Peak,3218185,35522982,11.03820383
2018-08,Queens,LCL/LTD,Q84,Peak,1675238,16474395.6,9.834062742
2018-08,Queens,LCL/LTD,Q85,Off-Peak,8110099,79747686,9.83313348
2018-08,Queens,LCL/LTD,Q85,Peak,4021200,35611336.8,8.855897941
2018-08,Queens,LCL/LTD,Q88,Off-Peak,6794409,82235930.4,12.10347072
2018-08,Queens,LCL/LTD,Q88,Peak,3684937,40011249.6,10.85805527
2018-08,Queens,LCL/LTD,Q88SHTL,Off-Peak,2783,31950,11.48041682
2018-08,Queens,LCL/LTD,Q9,Off-Peak,2980133,23125053.6,7.759738777
2018-08,Queens,LCL/LTD,Q9,Peak,1724234,11833095.6,6.862813052
2018-08,Queens,SBS,Q44-SBS,Off-Peak,21720625,222785697.6,10.25687325
2018-08,Queens,SBS,Q44-SBS,Peak,8599356,80768412,9.39237915
2018-08,Queens,SBS,Q52-SBS,Off-Peak,4117383,58907703.6,14.30707408
2018-08,Queens,SBS,Q52-SBS,Peak,2396764,32967252,13.75490119
2018-08,Queens,SBS,Q53-SBS,Off-Peak,10331248,128290849.2,12.41774945
2018-08,Queens,SBS,Q53-SBS,Peak,5373085,61914387.6,11.52306126
2018-08,Queens,SBS,Q70-SBS,Off-Peak,4903820,65967206.4,13.45220795
2018-08,Queens,SBS,Q70-SBS,Peak,1872420,22044484.8,11.77325856
2018-08,Staten Island,EXP,SIM10,Off-Peak,1576923,27862027.2,17.66860348
2018-08,Staten Island,EXP,SIM10,Peak,1573118,24111025.2,15.32690186
2018-08,Staten Island,EXP,SIM15,Off-Peak,346215,6003741.6,17.34107881
2018-08,Staten Island,EXP,SIM15,Peak,500882,7637371.2,15.2478452
2018-08,Staten Island,EXP,SIM1/SIM1C,Off-Peak,3872357,62396744.4,16.11337601
2018-08,Staten Island,EXP,SIM1/SIM1C,Peak,1166076,18735656.4,16.06726869
2018-08,Staten Island,EXP,SIM2,Off-Peak,357869,9747046.8,27.23635408
2018-08,Staten Island,EXP,SIM2,Peak,143863,3457857.6,24.03576736
2018-08,Staten Island,EXP,SIM22,Off-Peak,282102,6892243.2,24.43174171
2018-08,Staten Island,EXP,SIM22,Peak,399157,7824787.2,19.60328192
2018-08,Staten Island,EXP,SIM25,Off-Peak,374277,9061790.4,24.21145408
2018-08,Staten Island,EXP,SIM25,Peak,524721,10596686.4,20.19489672
2018-08,Staten Island,EXP,SIM26,Off-Peak,706950,17018038.8,24.07247868
2018-08,Staten Island,EXP,SIM26,Peak,559837,11189257.2,19.98663397
2018-08,Staten Island,EXP,SIM30,Off-Peak,324895,6457006.8,19.8741341
2018-08,Staten Island,EXP,SIM30,Peak,592453,9744192,16.44719834
2018-08,Staten Island,EXP,SIM31,Off-Peak,179885,3652588.8,20.30513272
2018-08,Staten Island,EXP,SIM31,Peak,572486,8975005.2,15.67724835
2018-08,Staten Island,EXP,SIM32,Off-Peak,66518,1339632,20.13939084
2018-08,Staten Island,EXP,SIM32,Peak,136033,2477815.2,18.21480964
2018-08,Staten Island,EXP,SIM34,Off-Peak,146891,2850796.8,19.40756615
2018-08,Staten Island,EXP,SIM34,Peak,157172,2573560.8,16.37416843
2018-08,Staten Island,EXP,SIM35,Off-Peak,280466,5123163.6,18.266612
2018-08,Staten Island,EXP,SIM35,Peak,448513,7332472.8,16.3484064
2018-08,Staten Island,EXP,SIM3/SIM3C,Off-Peak,2033295,31882352.4,15.68014105
2018-08,Staten Island,EXP,SIM3/SIM3C,Peak,1260201,19095724.8,15.15291989
2018-08,Staten Island,EXP,SIM5/SIM5X,Off-Peak,478916,9003236.4,18.79919735
2018-08,Staten Island,EXP,SIM5/SIM5X,Peak,852964,15135346.8,17.74441454
2018-08,Staten Island,EXP,SIM6/SIM6X,Off-Peak,1304261,23586300,18.08403379
2018-08,Staten Island,EXP,SIM6/SIM6X,Peak,1247510,19238014.8,15.42113073
2018-08,Staten Island,EXP,SIM7,Off-Peak,182496,3189200.4,17.47545371
2018-08,Staten Island,EXP,SIM7,Peak,552246,9062827.2,16.41085169
2018-08,Staten Island,EXP,SIM8/SIM8X,Off-Peak,913463,19413118.8,21.25222237
2018-08,Staten Island,EXP,SIM8/SIM8X,Peak,777081,13879303.2,17.86081914
2018-08,Staten Island,EXP,X1,Off-Peak,4953393,72092757.6,14.5542172
2018-08,Staten Island,EXP,X1,Peak,1884197,26208896.4,13.90984934
2018-08,Staten Island,EXP,X10/X10B,Off-Peak,2926668,39722360.4,13.57255432
2018-08,Staten Island,EXP,X10/X10B,Peak,1353369,17567161.2,12.98031889
2018-08,Staten Island,EXP,X11,Off-Peak,9197,202014,21.96520605
2018-08,Staten Island,EXP,X11,Peak,128668,2289492,17.79379488
2018-08,Staten Island,EXP,X12/X42,Off-Peak,858551,12976412.4,15.1143175
2018-08,Staten Island,EXP,X12/X42,Peak,1093128,14865058.8,13.59864426
2018-08,Staten Island,EXP,X14,Off-Peak,367525,5162054.4,14.04545106
2018-08,Staten Island,EXP,X14,Peak,937181,11481177.6,12.25075796
2018-08,Staten Island,EXP,X15,Off-Peak,451242,7824157.2,17.33915992
2018-08,Staten Island,EXP,X15,Peak,665970,10209088.8,15.32965269
2018-08,Staten Island,EXP,X17J,Off-Peak,956853,18917060.4,19.77008004
2018-08,Staten Island,EXP,X17J,Peak,376837,6231456,16.53621062
2018-08,Staten Island,EXP,X17/X17A,Off-Peak,949538,16539141.6,17.41809343
2018-08,Staten Island,EXP,X17/X17A,Peak,487862,8910385.2,18.26415093
2018-08,Staten Island,EXP,X19,Off-Peak,267562,7429086,27.76584866
2018-08,Staten Island,EXP,X19,Peak,261803,6204924,23.70073681
2018-08,Staten Island,EXP,X2,Off-Peak,543116,9972817.2,18.36222317
2018-08,Staten Island,EXP,X2,Peak,895493,14415994.8,16.09838916
2018-08,Staten Island,EXP,X21,Off-Peak,186257,4697179.2,25.21880627
2018-08,Staten Island,EXP,X21,Peak,471045,9310708.8,19.76607076
2018-08,Staten Island,EXP,X22/X22A,Off-Peak,1182434,26150616,22.11592021
2018-08,Staten Island,EXP,X22/X22A,Peak,1152732,21731353.2,18.85204297
2018-08,Staten Island,EXP,X3,Off-Peak,90275,1622386.8,17.97160676
2018-08,Staten Island,EXP,X3,Peak,281333,4347835.2,15.45440883
2018-08,Staten Island,EXP,X30,Off-Peak,342485,6242479.2,18.22701491
2018-08,Staten Island,EXP,X30,Peak,634692,9751305.6,15.36383884
2018-08,Staten Island,EXP,X31,Off-Peak,314758,6288368.4,19.97842279
2018-08,Staten Island,EXP,X31,Peak,560330,9502074,16.95799618
2018-08,Staten Island,EXP,X4,Off-Peak,258961,4433263.2,17.11942416
2018-08,Staten Island,EXP,X4,Peak,327153,5295564,16.18681168
2018-08,Staten Island,EXP,X5,Off-Peak,1218544,23707713.6,19.45577148
2018-08,Staten Island,EXP,X5,Peak,1282777,21334356,16.63138332
2018-08,Staten Island,EXP,X7,Off-Peak,1077389,17863869.6,16.58070539
2018-08,Staten Island,EXP,X7,Peak,1236747,15828202.8,12.79825445
2018-08,Staten Island,EXP,X8,Off-Peak,283446,4968568.8,17.52915476
2018-08,Staten Island,EXP,X8,Peak,612985,9890902.8,16.13563595
2018-08,Staten Island,EXP,X9,Off-Peak,333262,5313747.6,15.94465496
2018-08,Staten Island,EXP,X9,Peak,760062,9514609.2,12.51820141
2018-08,Staten Island,LCL/LTD,S40/S90,Off-Peak,1615277,22207842,13.74862763
2018-08,Staten Island,LCL/LTD,S40/S90,Peak,867745,11761398,13.55397957
2018-08,Staten Island,LCL/LTD,S42,Off-Peak,277999,3516541.2,12.64947428
2018-08,Staten Island,LCL/LTD,S42,Peak,326072,3922873.2,12.03069629
2018-08,Staten Island,LCL/LTD,S44/S94,Off-Peak,5735822,63485485.2,11.06824535
2018-08,Staten Island,LCL/LTD,S44/S94,Peak,2861624,30217410,10.55953193
2018-08,Staten Island,LCL/LTD,S46/S96,Off-Peak,4856506,52235560.8,10.75579044
2018-08,Staten Island,LCL/LTD,S46/S96,Peak,2232256,23599299.6,10.57195035
2018-08,Staten Island,LCL/LTD,S48/S98,Off-Peak,4589006,44091882,9.60815523
2018-08,Staten Island,LCL/LTD,S48/S98,Peak,2258569,20826176.4,9.220960883
2018-08,Staten Island,LCL/LTD,S51/S81,Off-Peak,3020907,37375297.2,12.37221047
2018-08,Staten Island,LCL/LTD,S51/S81,Peak,1393831,16300674,11.69487119
2018-08,Staten Island,LCL/LTD,S53,Off-Peak,7112553,81178351.2,11.41339139
2018-08,Staten Island,LCL/LTD,S53,Peak,2867077,29412050.4,10.25854918
2018-08,Staten Island,LCL/LTD,S53SHTL,Off-Peak,2949,31852.8,10.80122075
2018-08,Staten Island,LCL/LTD,S54,Off-Peak,1693259,21726568.8,12.83121413
2018-08,Staten Island,LCL/LTD,S54,Peak,723404,8823452.4,12.19712968
2018-08,Staten Island,LCL/LTD,S55/S56,Off-Peak,1568175,23566316.4,15.0278613
2018-08,Staten Island,LCL/LTD,S55/S56,Peak,1002745,14569930.8,14.53004582
2018-08,Staten Island,LCL/LTD,S57,Off-Peak,2311710,29562411.6,12.78811425
2018-08,Staten Island,LCL/LTD,S57,Peak,1200679,14593622.4,12.15447459
2018-08,Staten Island,LCL/LTD,S59,Off-Peak,4270259,53906576.4,12.62372526
2018-08,Staten Island,LCL/LTD,S59,Peak,1992049,26588448,13.34728614
2018-08,Staten Island,LCL/LTD,S61/S91,Off-Peak,4463700,52399886.4,11.73911473
2018-08,Staten Island,LCL/LTD,S61/S91,Peak,2235657,25324344,11.32747286
2018-08,Staten Island,LCL/LTD,S66,Off-Peak,1998162,23826711.6,11.92431424
2018-08,Staten Island,LCL/LTD,S66,Peak,938455,10070107.2,10.73051686
2018-08,Staten Island,LCL/LTD,S74/S84,Off-Peak,4881327,66428010,13.6085966
2018-08,Staten Island,LCL/LTD,S74/S84,Peak,2109359,24637028.4,11.67986502
2018-08,Staten Island,LCL/LTD,S74SHTL,Off-Peak,33363,445114.8,13.34157
2018-08,Staten Island,LCL/LTD,S76/S86,Off-Peak,3099231,34730416.8,11.2061401
2018-08,Staten Island,LCL/LTD,S76/S86,Peak,1429182,15136063.2,10.59071777
2018-08,Staten Island,LCL/LTD,S78,Off-Peak,5759686,79723501.2,13.84164019
2018-08,Staten Island,LCL/LTD,S78,Peak,1891652,24566000.4,12.98653262
2018-08,Staten Island,LCL/LTD,S78SHTL,Off-Peak,28487,416750.4,14.62949416
2018-08,Staten Island,LCL/LTD,S84SHTL,Off-Peak,21124,238780.8,11.30376823
2018-08,Staten Island,LCL/LTD,S84SHTL,Peak,51655,238780.8,4.622607686
2018-08,Staten Island,LCL/LTD,S89,Off-Peak,357394,5789260.8,16.19853943
2018-08,Staten Island,LCL/LTD,S89,Peak,1072895,16320538.8,15.21168316
2018-08,Staten Island,LCL/LTD,S93,Off-Peak,2473917,34466076,13.93178348
2018-08,Staten Island,LCL/LTD,S93,Peak,1836471,24173877.6,13.16322316
2018-08,Staten Island,LCL/LTD,SIM10SHTL,Off-Peak,10424,198406.8,19.03365311
2018-08,Staten Island,LCL/LTD,SIM1CSHTL,Off-Peak,5603,84920.4,15.15623773
2018-08,Staten Island,LCL/LTD,SIM31SHTL,Peak,6011,93718.8,15.5912161
2018-08,Staten Island,LCL/LTD,SIM4CSHTL,Peak,5550,87958.8,15.84843243
2018-08,Staten Island,LCL/LTD,SIM7SHTL,Peak,5012,80276.4,16.01683959
2018-08,Staten Island,LCL/LTD,X38SHTL,Off-Peak,5005,61909.2,12.36947053
2018-08,Staten Island,LCL/LTD,X38SHTL,Peak,16958,190490.4,11.23306994
2018-08,Staten Island,SBS,S79-SBS,Off-Peak,9246747,137657937.6,14.88717466
2018-08,Staten Island,SBS,S79-SBS,Peak,5403832,79692674.4,14.74743745
2018-09,Bronx,EXP,BXM1,Off-Peak,3188110,34459614,10.80879079
2018-09,Bronx,EXP,BXM1,Peak,2362143,22484206.8,9.518562932
2018-09,Bronx,EXP,BXM10,Off-Peak,2333634,25962501.6,11.12535282
2018-09,Bronx,EXP,BXM10,Peak,1801019,17368585.2,9.643754563
2018-09,Bronx,EXP,BXM11,Off-Peak,2587347,29540793.6,11.41740694
2018-09,Bronx,EXP,BXM11,Peak,1577138,14762700,9.360436436
2018-09,Bronx,EXP,BXM18,Off-Peak,332876,3675322.8,11.04111681
2018-09,Bronx,EXP,BXM18,Peak,774094,7040217.6,9.094783838
2018-09,Bronx,EXP,BXM2,Off-Peak,2286105,25083374.4,10.97210076
2018-09,Bronx,EXP,BXM2,Peak,1557263,15277258.8,9.810326708
2018-09,Bronx,EXP,BXM3,Off-Peak,1711625,18830689.2,11.00164417
2018-09,Bronx,EXP,BXM3,Peak,1046714,10107234,9.656156314
2018-09,Bronx,EXP,BXM4,Off-Peak,1170461,11020356,9.415397865
2018-09,Bronx,EXP,BXM4,Peak,776182,6203401.2,7.992199252
2018-09,Bronx,EXP,BXM6,Off-Peak,1235878,14811465.6,11.98456935
2018-09,Bronx,EXP,BXM6,Peak,1059774,10112428.8,9.542061609
2018-09,Bronx,EXP,BXM7,Off-Peak,4338979,62120865.6,14.31693161
2018-09,Bronx,EXP,BXM7,Peak,3337860,40730342.4,12.20253168
2018-09,Bronx,EXP,BXM8,Off-Peak,2529898,29170378.8,11.53025885
2018-09,Bronx,EXP,BXM8,Peak,1835018,18498175.2,10.08065054
2018-09,Bronx,EXP,BXM9,Off-Peak,2980712,37045890,12.42853721
2018-09,Bronx,EXP,BXM9,Peak,2251692,23260608,10.33027963
2018-09,Bronx,LCL/LTD,BX1,Off-Peak,8686386,57780280.8,6.651820538
2018-09,Bronx,LCL/LTD,BX1,Peak,4131717,26240176.8,6.350913385
2018-09,Bronx,LCL/LTD,BX10,Off-Peak,5906566,50427122.4,8.537468709
2018-09,Bronx,LCL/LTD,BX10,Peak,2924725,21309490.8,7.285981007
2018-09,Bronx,LCL/LTD,BX11,Off-Peak,7246523,43986337.2,6.069992078
2018-09,Bronx,LCL/LTD,BX11,Peak,4121809,21685291.2,5.261110158
2018-09,Bronx,LCL/LTD,BX12,Off-Peak,4668065,42412518,9.085674257
2018-09,Bronx,LCL/LTD,BX12,Peak,2186160,16409080.8,7.505891975
2018-09,Bronx,LCL/LTD,BX13,Off-Peak,4597838,28467820.8,6.191566732
2018-09,Bronx,LCL/LTD,BX13,Peak,3173716,17037997.2,5.36846939
2018-09,Bronx,LCL/LTD,BX15,Off-Peak,10664930,65682021.6,6.158692237
2018-09,Bronx,LCL/LTD,BX15,Peak,4983396,26461274.4,5.309887956
2018-09,Bronx,LCL/LTD,BX16,Off-Peak,4118461,36391755.6,8.836251114
2018-09,Bronx,LCL/LTD,BX16,Peak,2246911,17475685.2,7.777649048
2018-09,Bronx,LCL/LTD,BX17,Off-Peak,5313544,36041544,6.782957664
2018-09,Bronx,LCL/LTD,BX17,Peak,3051398,18502038,6.063462714
